BDAP,NORD-EST,ISOLE,NORD-OVEST,SUD,CENTRO
392042929704089602,0,0,1,0,0
392542930545437602,0,0,0,1,0
392642929843823801,0,0,0,1,0
392642930464602801,0,0,1,0,0
392642930473037902,0,0,0,0,1
392642930477428701,1,0,0,0,0
392942930516888401,0,1,0,0,0
393042930517697601,0,0,0,1,0
393042930542269002,0,0,0,1,0
393042930546631302,0,1,0,0,0
393142930544519301,0,0,1,0,0
393142930547471501,0,0,0,1,0
393242929766133401,0,0,1,0,0
393242930467765502,1,0,0,0,0
393242930476399502,1,0,0,0,0
393342930527369802,0,0,0,1,0
393542930480018402,0,0,0,1,0
393742930520197501,0,0,1,0,0
393742930545799702,0,0,0,0,1
394042929514211502,0,0,1,0,0
394042930459453101,0,0,1,0,0
394442928121460502,1,0,0,0,0
394442930510586502,0,0,1,0,0
394542930458628602,1,0,0,0,0
394542930461458602,0,0,1,0,0
394842928269821601,0,0,1,0,0
394942930455046402,0,1,0,0,0
395242930457477202,0,0,0,0,1
395242930527336501,0,0,1,0,0
395442930465144201,0,0,1,0,0
395542930452254701,0,1,0,0,0
395642930474569001,0,0,1,0,0
395642930479548602,0,1,0,0,0
395942928191430301,0,0,0,1,0
396042929762471102,1,0,0,0,0
396042930508149701,0,1,0,0,0
396142929020966702,1,0,0,0,0
396142930508118401,0,0,0,0,1
396242930474193301,0,0,1,0,0
396242930530884601,0,0,0,1,0
396242930540908902,0,0,0,1,0
396442930549904601,0,0,1,0,0
396742930534244302,0,1,0,0,0
396842928607154801,0,1,0,0,0
396842930527885301,0,0,0,1,0
396942930477809802,0,0,1,0,0
396942930516506501,0,0,0,0,1
396942930529685301,0,1,0,0,0
396942930546900402,0,1,0,0,0
397042930476226001,0,0,1,0,0
397242930538647501,1,0,0,0,0
397642930475479502,0,0,1,0,0
397842930476469701,0,0,1,0,0
397842930529378901,1,0,0,0,0
398342930477370602,1,0,0,0,0
398342930509659302,0,0,0,1,0
398542928779258801,0,0,0,1,0
398642930464486202,0,0,1,0,0
398742930474713601,0,0,0,0,1
398742930527440801,0,0,0,1,0
398942928695745901,0,0,0,0,1
398942930516805102,0,0,0,1,0
399042930516875102,1,0,0,0,0
399042930533094102,0,0,0,1,0
399242930463225402,0,0,1,0,0
399342929373145101,1,0,0,0,0
399642927979893401,0,0,1,0,0
399642930527611501,1,0,0,0,0
399742930528621802,0,0,1,0,0
399742930542355302,0,0,0,0,1
399842930477787802,0,0,1,0,0
399842930518555101,0,0,0,1,0
401442930456696401,0,0,0,1,0
401442930533792802,1,0,0,0,0
401542930528130801,0,0,0,1,0
401642930471936801,0,0,1,0,0
401742928921383502,1,0,0,0,0
401942930466958002,0,0,0,1,0
402142930516212601,0,1,0,0,0
402142930525329602,0,0,1,0,0
402242930220850201,0,0,0,0,1
402542930529279302,0,0,0,1,0
402642930511105501,0,0,1,0,0
402742930476771901,0,1,0,0,0
402742930528567501,1,0,0,0,0
402742930538104702,0,0,1,0,0
402842928726872901,0,1,0,0,0
402842930543174502,0,0,0,1,0
403042930510952501,0,0,1,0,0
403242930464977002,1,0,0,0,0
403342930479456202,0,0,1,0,0
403442928135526702,0,0,0,1,0
403542930459240401,0,0,1,0,0
403642930457403402,0,0,0,1,0
403642930549127701,0,0,1,0,0
404042930534149001,0,0,1,0,0
404142930516623201,0,0,0,0,1
404142930543207202,0,0,0,1,0
404342928592736402,0,0,0,1,0
404342929161928001,0,0,0,1,0
404342930530378302,0,0,1,0,0
404342930530450502,0,0,1,0,0
404542928009669402,1,0,0,0,0
404542930516805801,0,0,0,0,1
404742930534327401,0,1,0,0,0
404942928243018501,0,1,0,0,0
404942930462232801,0,0,0,1,0
405242929965425402,0,1,0,0,0
405242930075763902,0,0,1,0,0
405242930542378301,0,0,1,0,0
405342930516793902,1,0,0,0,0
405442930463122202,0,0,0,1,0
405642929034787301,1,0,0,0,0
405642930454048701,1,0,0,0,0
405742930435843402,1,0,0,0,0
405742930547082702,1,0,0,0,0
405942930463724801,0,0,0,1,0
406042930527059902,0,0,1,0,0
406142930253488602,0,0,0,0,1
406142930465603601,0,0,1,0,0
406142930480624702,0,0,1,0,0
406142930519779901,0,1,0,0,0
406242930448090402,0,0,1,0,0
406242930457494901,0,0,1,0,0
406242930532467501,0,0,0,0,1
406542930547152702,0,0,0,1,0
406642930549402802,0,0,1,0,0
406742930453129401,0,0,0,1,0
406842930476564801,0,0,1,0,0
406842930550301202,1,0,0,0,0
407042930462689801,1,0,0,0,0
407042930516282502,1,0,0,0,0
407142930456439801,0,0,0,1,0
407142930461291902,0,1,0,0,0
407242930448943101,0,0,0,0,1
407342930458624101,0,0,1,0,0
407342930463113101,0,0,1,0,0
407442929091989401,1,0,0,0,0
407442930545205401,0,0,0,1,0
407642930469038001,0,0,1,0,0
407742930465061701,0,0,1,0,0
407742930544345001,0,0,1,0,0
407942930473018401,0,0,1,0,0
408042930479169602,0,0,0,1,0
408242930522563502,0,0,1,0,0
408242930526666201,0,1,0,0,0
408342930477095702,0,0,1,0,0
408342930534809402,0,0,1,0,0
408842930457682702,0,0,1,0,0
408842930529595802,0,0,0,0,1
409142930517800302,0,0,0,1,0
409242930459718201,0,0,1,0,0
409242930471121901,1,0,0,0,0
409242930530387301,0,1,0,0,0
409242930538171502,0,0,0,1,0
409342930474059602,0,0,0,0,1
409342930526145602,1,0,0,0,0
409542930342586901,0,0,0,0,1
409542930472605301,0,1,0,0,0
409542930532421802,0,0,1,0,0
409642930479184301,0,0,1,0,0
409742930518180302,0,0,1,0,0
411142930479404701,0,0,0,1,0
411342930458816501,0,0,0,1,0
411342930550028202,0,0,0,0,1
411442930515834401,0,0,1,0,0
411842928042083402,0,0,1,0,0
411942928213938501,0,0,1,0,0
412042930449031401,0,0,0,1,0
412142930453103101,0,0,1,0,0
412142930530157001,0,0,0,1,0
412242930518214602,0,0,1,0,0
412342930289588601,0,0,1,0,0
412342930289643401,0,0,0,1,0
412342930532782902,0,1,0,0,0
412442930508733902,1,0,0,0,0
412542930544672702,0,0,1,0,0
412642930534747002,0,0,1,0,0
412742930460627101,0,0,0,1,0
412942930474369302,1,0,0,0,0
412942930474631602,0,0,1,0,0
413042930474117101,0,0,0,1,0
413042930548763702,0,1,0,0,0
413242930480593002,0,0,0,1,0
413342930468101401,0,0,0,0,1
413342930526388702,0,0,0,0,1
413942928707726702,0,0,0,1,0
413942930457365502,0,0,0,1,0
414042930526910902,0,0,1,0,0
414042930531468302,0,0,1,0,0
414142930458203501,0,0,0,1,0
414342930507824901,0,0,1,0,0
414342930510733001,0,0,1,0,0
414442930548842301,0,0,1,0,0
414542930521761901,0,0,1,0,0
414642930550599801,1,0,0,0,0
414842930447360602,1,0,0,0,0
414942930465336301,0,0,0,1,0
415042930470615302,0,0,1,0,0
415142930516126502,0,0,1,0,0
415242930544952501,0,0,1,0,0
415342928086441102,0,1,0,0,0
415642930459931101,1,0,0,0,0
415642930475389902,0,0,0,1,0
415742930478104002,0,0,0,1,0
415942930466888101,0,0,0,1,0
416142930454167201,0,0,1,0,0
416242930455137601,0,0,0,0,1
416442929626364102,0,0,0,1,0
416442930473063501,0,0,0,1,0
416842930450242402,0,0,0,0,1
416842930518543801,0,0,1,0,0
416842930543259501,0,0,1,0,0
417042930452964302,0,0,0,0,1
417042930452976501,0,1,0,0,0
417042930524389801,0,0,0,0,1
417142930459672401,0,0,0,1,0
417342930449522002,1,0,0,0,0
417542930525139002,0,0,0,1,0
418042930544336502,0,0,1,0,0
418342930508967902,0,1,0,0,0
418342930516375702,0,0,0,0,1
418442930528735301,0,0,1,0,0
418442930530225202,0,0,1,0,0
418642930452678002,0,0,1,0,0
418842930480448501,0,0,1,0,0
419042930534507802,0,1,0,0,0
419142930510250002,0,0,1,0,0
419142930528931202,0,0,0,1,0
419342930464253801,1,0,0,0,0
419342930464733702,0,0,1,0,0
419342930511050901,0,0,1,0,0
419442930446618101,0,0,1,0,0
419442930510332601,1,0,0,0,0
419542930460743402,0,0,0,1,0
419642928135481802,0,1,0,0,0
419742930510455002,0,0,0,0,1
419742930526312002,0,1,0,0,0
419742930544479201,0,0,0,1,0
419942930519726001,0,0,0,1,0
419942930534902402,0,0,1,0,0
421142930524863402,0,0,1,0,0
421342930476293502,0,0,0,1,0
421542930478606501,0,0,1,0,0
421542930542662602,0,0,0,1,0
421742930472103102,0,1,0,0,0
421742930478809101,0,0,0,1,0
421742930527837001,0,0,1,0,0
421742930545929201,0,0,0,0,1
421842930464510002,0,1,0,0,0
421842930464512601,0,0,0,1,0
421842930530493601,0,0,0,1,0
421942930525619301,0,0,1,0,0
422042929012799102,0,0,1,0,0
422242930462962702,0,0,0,0,1
422242930464839802,0,0,0,1,0
422242930519309302,0,0,1,0,0
422342929348291702,0,1,0,0,0
422342930528770702,1,0,0,0,0
422342930536281502,0,0,0,0,1
422442930532646302,0,1,0,0,0
422542929800558901,0,0,1,0,0
422642930533379302,1,0,0,0,0
422842930455013301,0,0,0,1,0
422942930517743102,0,0,1,0,0
423042930220628402,0,0,1,0,0
423142930472510701,0,0,0,1,0
423142930529658201,0,0,1,0,0
423342930462033501,0,0,0,1,0
423342930528595001,0,0,0,1,0
423342930541522601,0,1,0,0,0
423442930510727701,0,0,0,1,0
423742930476657202,0,0,0,0,1
423742930532899201,0,0,1,0,0
423842929307319302,0,0,1,0,0
423842930008236502,1,0,0,0,0
423842930456507002,0,1,0,0,0
423842930461862401,0,0,1,0,0
423942930473588601,0,0,1,0,0
424042930527942301,0,0,0,1,0
424442930526962502,0,0,0,1,0
424542930476618101,0,0,1,0,0
424542930544796702,0,0,1,0,0
424842930455850101,0,1,0,0,0
424842930525167202,0,0,1,0,0
424842930531682102,1,0,0,0,0
424942930478216002,0,1,0,0,0
424942930522432801,1,0,0,0,0
425042927982774902,0,0,0,1,0
425042930527812502,0,0,1,0,0
425142930476491301,1,0,0,0,0
425142930517641001,0,0,1,0,0
425142930532447901,0,0,1,0,0
425342930452771101,0,0,0,1,0
425342930473661602,0,0,0,1,0
425442930517412402,0,0,1,0,0
425442930547332502,0,0,1,0,0
425542930467542701,0,0,0,1,0
425942930461917102,0,1,0,0,0
425942930525262001,1,0,0,0,0
426242930508104501,1,0,0,0,0
426242930541919002,0,0,1,0,0
426442929249040201,0,0,1,0,0
426442930508858402,0,0,0,1,0
426542928728354801,0,0,1,0,0
426542930525179902,0,0,0,1,0
426642930476601002,0,0,0,1,0
426742930534010201,0,0,0,1,0
426842928030317302,1,0,0,0,0
426842930531351102,0,0,0,1,0
426942930534675001,0,1,0,0,0
427042929467119401,0,0,0,1,0
427042930472219801,0,0,0,0,1
427142929346284802,1,0,0,0,0
427142929816392201,1,0,0,0,0
427142930455661602,0,0,1,0,0
427142930519082401,0,1,0,0,0
427242930508481601,0,0,0,0,1
427242930549574301,0,1,0,0,0
427342930454849801,0,0,1,0,0
427442930475405802,0,0,0,0,1
427542930524283402,0,0,1,0,0
427642930450569802,0,0,1,0,0
427642930532071401,0,0,0,1,0
427642930546508501,1,0,0,0,0
427842930511054402,0,0,1,0,0
427942928225066301,0,0,0,1,0
428042930534754302,0,0,1,0,0
428342930530081502,1,0,0,0,0
428442930475850102,1,0,0,0,0
428442930533635001,0,0,1,0,0
428542930545389202,0,0,1,0,0
428742930455226301,0,0,1,0,0
428842930515464502,0,1,0,0,0
428942930452187902,0,1,0,0,0
429042930524070901,0,0,0,1,0
429142930549347602,0,0,0,1,0
429342928269818402,0,0,0,1,0
429342929417543301,0,0,1,0,0
429342930530952502,0,0,0,0,1
429442930526423701,0,0,1,0,0
429542930463343201,1,0,0,0,0
429542930534678901,0,0,0,0,1
429742930480276102,1,0,0,0,0
429842929411157202,0,0,1,0,0
431142928242857102,0,0,1,0,0
431142930528814302,0,0,1,0,0
431342928188537602,0,1,0,0,0
431342930436036701,0,0,0,1,0
431442930460324301,0,0,0,1,0
431642930546311502,1,0,0,0,0
431742930460715902,0,0,0,1,0
431742930528369702,0,0,0,1,0
431842930517103301,0,1,0,0,0
431942930461501701,0,1,0,0,0
432042930475664902,0,0,0,1,0
432242930450432502,0,0,1,0,0
432342930529109301,0,0,1,0,0
432442929687010202,0,0,1,0,0
432642930529775401,0,0,1,0,0
432642930544091501,0,0,0,1,0
432742930464778202,0,0,1,0,0
432942928887199501,0,1,0,0,0
433042930454629101,0,0,1,0,0
433042930523638701,0,0,1,0,0
433242930479913101,0,0,0,1,0
433242930517302902,1,0,0,0,0
433242930526829102,0,0,0,1,0
433542930468923802,1,0,0,0,0
433542930546801001,0,0,1,0,0
433642930456624001,0,0,1,0,0
433742930524402901,0,0,0,1,0
434242930550216202,0,0,0,0,1
434342928577579702,0,0,0,1,0
434442930476749802,0,0,1,0,0
434542929543902501,0,0,0,0,1
434542930478188502,1,0,0,0,0
434542930516168402,0,0,0,1,0
434542930534207102,1,0,0,0,0
434642930525286701,0,0,1,0,0
434642930537432001,0,0,0,1,0
435142930542793802,0,0,0,1,0
435242930531846502,0,1,0,0,0
435242930532869402,1,0,0,0,0
435342929013116401,0,0,1,0,0
435442930460426002,0,0,0,0,1
435442930518610701,0,0,0,0,1
435742930543774002,1,0,0,0,0
435842930478161502,0,0,1,0,0
435842930510965401,0,0,1,0,0
435942930527914001,0,0,0,1,0
436242930547456902,0,0,1,0,0
436342928726782501,0,0,0,0,1
436442930475111001,1,0,0,0,0
436542930542212901,0,1,0,0,0
436642930516141202,1,0,0,0,0
436842930473132001,0,0,1,0,0
436942930531863101,0,0,0,1,0
437142930549638801,0,0,0,0,1
437442930458940101,0,0,0,1,0
437642929456777302,1,0,0,0,0
437642929703857301,0,0,0,1,0
437642930541280602,0,0,0,1,0
437642930542057902,0,0,1,0,0
437842930531739502,1,0,0,0,0
438042930524689201,0,0,0,1,0
438242930467080401,0,0,0,1,0
438242930510427602,0,0,1,0,0
438442930516910302,0,0,1,0,0
438542928614385802,0,0,0,0,1
438542930008180002,0,0,1,0,0
438542930528147302,0,0,1,0,0
438742930529846001,0,0,0,0,1
439242930508921102,0,0,0,1,0
439442930530243202,0,0,1,0,0
439642930518496702,0,1,0,0,0
439742929704304201,0,0,0,1,0
439742930468869302,0,0,1,0,0
439742930534365702,0,0,1,0,0
439942928197140001,0,0,1,0,0
439942929575556101,0,1,0,0,0
441242928932386902,0,0,1,0,0
441242930516479301,0,0,1,0,0
441342930455691402,0,0,0,1,0
441342930538665302,0,0,0,1,0
441442930546173402,0,1,0,0,0
441542930528341302,0,0,1,0,0
441642930543933102,1,0,0,0,0
441742930543287101,0,0,1,0,0
441842930450618302,0,0,0,0,1
441842930519782902,1,0,0,0,0
442042930522229201,0,0,0,1,0
442142930450340102,1,0,0,0,0
442242928232687101,0,0,1,0,0
442242930456507901,0,0,0,1,0
442342928210699901,1,0,0,0,0
442442930537131802,0,0,1,0,0
442542930464754601,0,0,0,0,1
442642930472517502,0,0,1,0,0
442642930516534602,0,0,1,0,0
442742930521986601,0,1,0,0,0
442742930541026901,0,0,1,0,0
442842930460244201,0,0,0,1,0
443042929544004001,1,0,0,0,0
443042930544171201,0,0,1,0,0
443142930530546101,0,1,0,0,0
443142930531245401,0,0,1,0,0
443242928932549701,0,1,0,0,0
443642928242815302,0,1,0,0,0
443642930533744301,0,0,1,0,0
443742930527623402,0,0,0,0,1
443942930454346501,0,1,0,0,0
443942930515762202,0,0,1,0,0
444042930540957902,0,0,1,0,0
444042930547155601,0,0,1,0,0
444142930531489501,0,0,1,0,0
444342929025526601,0,0,1,0,0
444342930453038602,1,0,0,0,0
444442930521385601,0,0,0,1,0
444642930473703801,0,0,1,0,0
444642930527844202,0,0,0,0,1
444642930534681902,0,0,1,0,0
445042930530644301,0,0,1,0,0
445042930538085702,0,0,1,0,0
445242928258168502,1,0,0,0,0
445442930509399801,0,0,1,0,0
445442930533671402,1,0,0,0,0
445542930184431601,0,0,1,0,0
445542930521743101,0,0,1,0,0
445642930526329602,0,1,0,0,0
445742929118695701,0,0,0,1,0
445742930525116902,0,0,0,0,1
446042930461902202,0,0,1,0,0
446042930480613802,0,0,1,0,0
446342930516040102,0,1,0,0,0
446542930079741302,0,0,0,0,1
446542930454596401,0,0,0,1,0
446642930527472202,1,0,0,0,0
446942930447130201,0,0,0,1,0
447042928757899402,1,0,0,0,0
447142930477449802,0,0,1,0,0
447142930543077802,0,0,0,1,0
447242930464320602,0,0,0,1,0
447242930465702601,1,0,0,0,0
447342930520081202,0,0,1,0,0
447342930545466902,0,0,0,0,1
447442930459006701,0,0,1,0,0
447742930527213302,0,0,1,0,0
447842929222943602,0,0,1,0,0
447842930509520701,0,0,1,0,0
447942930459258802,0,0,1,0,0
448042928636802302,0,0,0,1,0
448242930159026302,0,0,0,0,1
448442930533817702,0,1,0,0,0
448642930531059601,0,0,0,0,1
448642930537036702,0,0,1,0,0
448742930530409801,0,0,0,0,1
448742930542480601,0,0,0,1,0
448942929424332001,0,0,0,1,0
448942930460387202,0,0,0,1,0
449042930480604502,1,0,0,0,0
449142930220905101,0,0,0,1,0
449342930472986802,0,0,0,1,0
449542930529138102,0,0,0,0,1
449542930541325102,0,0,0,0,1
449842930012267802,0,0,0,0,1
449942928143339102,1,0,0,0,0
451342928303933502,0,1,0,0,0
451342929091219502,0,0,1,0,0
451342929118629102,0,0,0,1,0
451542930462958501,0,0,0,0,1
451642930515849801,0,0,0,0,1
451642930516655801,0,0,0,1,0
451742930546667901,0,1,0,0,0
451842930530890901,0,0,1,0,0
451842930539712002,0,0,0,1,0
452042928113086902,0,0,0,1,0
452042929606028501,0,0,1,0,0
452042930474775901,0,0,0,0,1
452042930529364501,0,0,0,1,0
452142930534008702,0,0,1,0,0
452142930540910401,0,0,0,0,1
452242930543963002,1,0,0,0,0
452342930452739702,1,0,0,0,0
452342930540695301,0,0,1,0,0
452442930519503202,0,0,1,0,0
452542929012692802,1,0,0,0,0
452842930477818401,0,0,0,0,1
453142929766029601,0,0,0,0,1
453142930458014602,0,0,1,0,0
453142930460223101,0,0,0,1,0
453142930509752902,1,0,0,0,0
453242930549785802,0,0,0,1,0
453342930528236201,0,0,0,1,0
453442930510558902,0,0,1,0,0
453542930451520802,0,0,0,0,1
453642930536070902,0,0,0,1,0
453642930550812901,1,0,0,0,0
453742930460363401,0,0,0,1,0
453942928878217602,0,0,0,0,1
454242930477045102,0,0,1,0,0
454342930542587602,0,0,0,1,0
454442930458915501,0,0,0,1,0
454442930539269601,0,0,1,0,0
454842930525563501,0,1,0,0,0
454942930543521201,0,0,0,1,0
455042930478737701,0,0,1,0,0
455042930544365902,1,0,0,0,0
455142930449806501,0,0,1,0,0
455142930473987601,0,0,1,0,0
455142930475151802,0,0,1,0,0
455142930517384102,1,0,0,0,0
455242930508988402,0,1,0,0,0
455242930525565202,0,0,1,0,0
455542930543803602,0,0,1,0,0
455642930534616002,0,0,0,1,0
455742930464265902,1,0,0,0,0
455842928153642502,0,0,1,0,0
455842929927453401,0,0,0,0,1
455942930543789701,0,0,1,0,0
456042930456447502,0,0,1,0,0
456242929514231701,0,1,0,0,0
456342930536247302,0,0,1,0,0
456342930544849801,1,0,0,0,0
456442930460584501,0,0,0,0,1
456542930453086802,0,0,1,0,0
456542930535531102,0,0,1,0,0
456742929213571201,0,0,0,0,1
456842930461438101,0,0,1,0,0
456842930477211101,1,0,0,0,0
457142930456083901,0,0,1,0,0
457142930456139802,1,0,0,0,0
457142930525741002,0,0,0,1,0
457242930460414301,0,1,0,0,0
457542930525267002,1,0,0,0,0
457742930540380202,0,0,1,0,0
457842930454640301,0,1,0,0,0
457842930539063701,0,0,1,0,0
457942930459386202,1,0,0,0,0
457942930474542201,0,0,1,0,0
457942930531665701,0,0,0,0,1
458042930542087302,0,1,0,0,0
458142930478821701,0,0,0,1,0
458242930524238502,0,0,1,0,0
458342930515579901,1,0,0,0,0
458442930457513502,0,0,1,0,0
458542930454771202,1,0,0,0,0
458842929605961902,0,0,1,0,0
458842930456663701,0,0,0,0,1
459042930546001801,1,0,0,0,0
459142930463034701,0,0,0,1,0
459242930454477302,0,0,1,0,0
459242930516648702,0,0,0,0,1
459442930468001301,0,0,1,0,0
459542930463913602,0,0,1,0,0
459742930530104301,0,0,0,1,0
459742930534620601,0,0,1,0,0
459842930469084801,0,0,0,1,0
459842930475160701,0,0,0,1,0
459842930477617001,0,0,1,0,0
459842930509910101,0,0,1,0,0
459842930526608101,0,0,0,0,1
461142930540984802,0,0,0,0,1
461242930531454902,0,1,0,0,0
461242930532147401,1,0,0,0,0
461442928235811802,0,0,1,0,0
461742930456999102,0,0,1,0,0
461742930519807502,1,0,0,0,0
461742930549960301,0,0,1,0,0
461842929550832801,0,0,1,0,0
461842930455301401,1,0,0,0,0
462042930475984002,0,1,0,0,0
462342927979813301,0,0,1,0,0
462342928855343602,0,0,0,1,0
462442930516228901,0,0,0,0,1
462542930518806401,0,0,0,1,0
462742930459340401,1,0,0,0,0
462742930542168801,0,0,1,0,0
462842930525650701,0,0,1,0,0
463042930545892301,1,0,0,0,0
463242930452818801,1,0,0,0,0
463242930517357101,0,0,0,1,0
463242930541785001,0,0,0,1,0
463342928232635702,0,0,1,0,0
463342930449213002,0,0,0,1,0
463342930478795301,0,0,0,0,1
463342930545461902,0,0,1,0,0
463442930549415502,0,0,1,0,0
463542928021859501,1,0,0,0,0
463542928932642301,0,0,0,1,0
463542930142380002,0,0,1,0,0
463542930468513501,0,0,1,0,0
463542930515915102,0,0,1,0,0
463742930457863702,1,0,0,0,0
463842928091046702,0,0,1,0,0
463942928119476901,0,0,1,0,0
463942929331512802,0,0,1,0,0
463942930540578001,1,0,0,0,0
464242930478339501,1,0,0,0,0
464442930451305101,0,1,0,0,0
464742928878383001,0,0,1,0,0
464842928168330801,0,1,0,0,0
464942930458282102,0,1,0,0,0
465042930548323001,0,0,1,0,0
465142930459723502,1,0,0,0,0
465242930476132702,0,0,0,0,1
465342930534731001,0,1,0,0,0
465442930525456901,0,0,0,1,0
465442930545557502,0,0,1,0,0
465742930536585001,0,0,0,1,0
465842930460001301,0,0,1,0,0
465842930528454901,0,0,0,1,0
466042928166732401,0,1,0,0,0
466142930526490301,0,0,0,1,0
466242930455505001,0,0,0,1,0
466242930525743701,0,0,0,1,0
466342930457832802,0,0,0,0,1
466342930461729302,0,1,0,0,0
466542930519226202,0,0,0,1,0
466642930524025601,0,1,0,0,0
466642930525797101,1,0,0,0,0
466842930545666201,0,0,1,0,0
466942930458474701,1,0,0,0,0
467042930458964601,0,0,0,1,0
467042930546302601,0,0,0,0,1
467142928570715002,0,0,0,1,0
467142930529166402,0,0,1,0,0
467142930541650701,0,0,1,0,0
467142930542033202,0,1,0,0,0
467142930549650102,0,0,0,0,1
467542930544167502,0,1,0,0,0
467642930475072302,0,0,1,0,0
468042930449809502,0,0,1,0,0
468042930473361702,0,0,0,1,0
468042930474736401,0,0,1,0,0
468042930518820101,0,1,0,0,0
468042930529448601,1,0,0,0,0
468242930509685501,0,0,1,0,0
468342930448583102,0,0,0,1,0
468442930460274501,0,0,1,0,0
468442930474428202,0,1,0,0,0
468642928800830101,0,0,0,0,1
468742929127193901,0,0,0,0,1
468942930461994101,0,0,0,1,0
468942930529548902,0,0,1,0,0
469142930479823702,0,0,0,0,1
469142930532768202,0,0,1,0,0
469242930456536202,0,1,0,0,0
469242930464238102,0,0,1,0,0
469342930460128602,0,0,1,0,0
469442930476395602,0,0,1,0,0
469442930477083301,1,0,0,0,0
469542930534434102,0,0,1,0,0
469542930541619202,0,0,0,1,0
469642930530191302,0,0,1,0,0
469742930465097501,1,0,0,0,0
469742930471751402,0,1,0,0,0
469742930524778402,0,0,1,0,0
469842930547519201,0,0,0,0,1
471142930475783801,0,0,0,1,0
471142930508056702,1,0,0,0,0
471242928890508701,0,1,0,0,0
471242930517623201,0,0,0,1,0
471442930519177702,0,1,0,0,0
471442930532511302,0,0,1,0,0
471642929346172602,0,0,0,0,1
471642930518281602,0,0,0,0,1
471642930530253501,0,0,1,0,0
471742930459609601,0,0,0,1,0
471942930509142702,0,0,0,1,0
471942930548031302,0,1,0,0,0
472042930464677601,1,0,0,0,0
472142930468182101,0,0,1,0,0
472142930475906602,1,0,0,0,0
472142930518773901,1,0,0,0,0
472142930532073701,0,0,1,0,0
472242930480688601,0,1,0,0,0
472442929189265702,1,0,0,0,0
472442930516125302,0,1,0,0,0
472442930526224901,0,0,0,1,0
472442930533753802,0,1,0,0,0
472542930523904701,0,0,1,0,0
472542930528826501,0,0,1,0,0
472742930528923302,0,0,0,1,0
472842930524195801,0,1,0,0,0
472842930529543301,0,1,0,0,0
472842930533150401,1,0,0,0,0
472942930480232901,0,0,0,1,0
472942930525044502,0,0,0,1,0
473042930452072501,0,0,0,1,0
473142930458053402,0,0,1,0,0
