Attivo_2008,Attivo_2009,Attivo_2010,Attivo_2011,Attivo_2012,Attivo_2013,Attivo_2014,Attivo_2015,Attivo_2016,Attivo_2017,Attivo_2018,Attivo_2019,Attivo_2020,Attivo_2021,Attivo_2022,Attivo_2023
2795815.0,2904039.0,2974676.0,2912112.0,2945456.79,3175931.52,3092158.8499999996,3005615.53,3047273.41,3088931.29,3032194.17,2899138.69,3043892.4,3627541.04,3754780.88,4091758.16
12614351.0,12561443.0,12589707.0,13023079.0,13300084.56,13329453.33,12834882.23,13188391.709999999,13632780.45,13895214.78,14363757.11,14885239.42,17527921.71,16775146.91,17122461.16,17652982.84
13491658.0,13326888.0,13077358.0,11970544.0,11803549.87,11539553.64,9390077.32,8651385.3,8445812.97,8240240.64,8034668.31,8095152.26,11902584.57,12405495.31,13184942.91,12830617.36
21215706.0,22153414.0,22252758.0,22421854.0,22423212.34,22114405.95,21660763.82,20949093.11,17994067.145,15039041.18,17122904.33,18103865.24,19175369.59,22405481.15,24297780.12,24618317.99
11411830.0,11791707.0,11681373.0,12335871.0,12495870.629999999,12612708.120000001,12515637.8,11506285.708,10496933.616,9487581.524,8478229.432,7468877.34,7840745.28,7807679.2,8548033.98,8049647.39
3374201.0,3393423.0,3960802.0,5262750.0,6228284.49,6317905.12,6048311.0,5977009.88,6125869.653333333,6274729.426666667,6423589.2,6078011.9,6368784.44,6531395.83,6038195.7,6396399.88
9644547.0,9475352.0,10245824.0,10147397.0,10771111.51,10869266.620000001,10424931.44,10390586.97,10541975.355,10693363.74,11409776.22,11396534.75,11635310.63,11944218.26,12132771.95,11980040.47
22946814.0,22692834.0,23537231.0,23129818.0,22885693.520000003,22544343.129999995,23253373.96,22541970.76,22703539.85,22865108.94,23026678.03,23188247.12,27797032.07,31456996.65,32374922.91,34868494.56
6272302.0,6066299.0,9389535.0,9831499.0,13548616.08,10456844.67,10456844.67,8485372.97,8165518.12,7845663.27,7741082.59,8780714.53,8095590.32,9481671.6,7653760.84,8430642.26
18934348.0,17719506.0,18379724.0,19204785.0,18239639.71,19227020.64,17784840.54,17511091.29,17497629.355,17484167.42,17349382.21,18007899.32,19728393.65,21556695.47,23357146.32,22157028.05
11083646.0,11581438.0,12510669.0,13435620.0,14345800.799999999,13710681.799999999,13782483.85,12973001.66,13450964.595,13928927.530000001,14406890.465,14884853.4,15461938.36,15145419.64,15704235.36,15405165.05
10729873.0,15091880.0,14445317.0,13660671.0,12314566.379999999,11992120.940000001,16522659.83,13618322.07,18942720.9525,24267119.835,29591518.7175,34915917.6,10350769.26,10730944.84,10273523.71,9151941.2
5285159.0,5284450.0,4909781.0,4608872.0,4315500.16,4604455.3,4566210.95,4811774.93,4539989.0525,4268203.175,3996417.2975,3724631.42,10994161.44,9341265.24,9535852.02,9727729.62
4759363.0,4486129.0,5095681.0,5424493.0,5573524.930000001,5646769.7,5742184.78,5742184.78,5748471.536666667,5754758.293333333,5761045.05,5997628.16,6453913.13,6746763.13,6958951.01,6938138.7
27564567.0,28534942.0,29185189.0,28754702.0,29503821.259999998,29402361.06,28701160.520000003,26991852.77,27231344.49,28018782.25,27850875.52,29143813.33,28823231.22,29581567.87,31471480.81,32509758.08
4811084.0,5159048.0,5647195.0,4423843.0,6291672.11,11333261.3,13586650.02,11418029.030000001,11256914.14,11095799.25,10934684.36,14974135.52,14764479.18,12297229.91,14925874.08,18974246.79
613459683.0,630038271.0,638403543.0,632897032.0,648894189.47,937588927.1899999,949580780.3299999,953303604.44,978499427.87,981881554.21,998002778.75,973446450.68,994337666.22,995238828.75,1012915303.34,1221668519.54
8929389.0,8837341.0,9020799.0,9005956.0,9361332.41,9256897.340000002,9136215.16,8931894.14,8874097.5425,8816300.945,8758504.3475,8700707.75,9008760.76,9619625.97,9949897.13,10580435.32
20812104.0,24463968.0,25609912.0,24704236.0,23850998.349999998,22258868.14,21275949.915,20293031.69,13118467.5,13417536.25,14876506.63,16121120.36,17050006.13,17302707.72,19788693.64,23550267.52
32727440.0,33441424.0,32944897.0,32110841.0,32436034.53,32008605.909999996,34491456.2,31284532.56,31126082.78,32906974.76,36035959.83,35883321.49,35381649.53,35088065.52,34989811.36,35013788.03
5311641.0,5216848.0,5227280.0,5102229.0,5146260.6000000015,5214067.765000001,5281874.930000001,5156490.03,5382373.573333333,5608257.116666667,5834140.66,7233755.76,8111717.07,8436562.48,8755430.9,8956818.42
7616741.0,7072388.0,7324853.0,7264346.0,7111819.25,7049322.79,6764015.050000001,6771556.63,6971412.515000001,7171268.4,7257187.89,7257478.96,7383822.5,7561071.96,10687910.68,8182201.14
11221549.06,11221549.06,11221549.06,11221549.06,11221549.06,11386356.88,11826147.92,11449727.22,11999653.958,12549580.696,13099507.434,13649434.172,14199360.91,14454786.11,14388341.57,14172342.35
38419186.0,49383281.0,39239442.0,37148310.0,36202823.29,37400754.16,36688650.33,35554858.93,37289817.16,37541889.63,38354035.69,39392356.03,40821418.35,45013378.39,46313737.57,51195311.63
2447100.0,2515790.0,2499368.0,2542973.0,2546712.92,2604528.17,2554311.85,2507090.6999999997,2486410.445,2465730.19,2453788.72,2931702.13,3174266.6,3423315.44,3637899.77,4303194.72
4278576.0,4519174.0,5110969.0,5109241.0,5857331.95,4432793.260000001,4875056.95,4848313.82,4692925.43,4537537.04,4095822.02,4880324.03,6895859.1,7337770.57,7509932.24,7639969.06
30849462.0,31529181.0,34124112.0,34059706.0,33655477.24,33469291.020000003,35257875.21,35040442.57,37096753.22,38895812.15,42519645.14,43985429.27,47689345.69,48352577.07,51365122.23,52737633.8
17350685.0,19305392.0,23964534.0,24112826.0,25550252.52,25863123.180000003,25784254.310000002,26733180.03,23686541.3,23404612.58,23476763.0,24325848.69,25648557.26,27749206.15,27528594.48,25328936.71
6467970.0,6829876.0,8207088.0,8802166.0,9154053.329999998,9317677.87,9306630.55,4589842.55,4797917.7025,5005992.855,5214068.0075,5422143.16,5901458.93,6358730.53,6719093.37,7400778.23
19700470.0,20634021.0,21940090.0,23929147.0,22777088.52,27128120.800000004,27283564.249999996,23182214.869999997,25831918.709999997,28481622.549999997,31131326.389999997,33781030.23,33892548.3,33164565.04,35281235.2,35254952.64
3703336.0,3722119.0,4591187.0,5124075.0,5638610.0,6299638.11,6679224.449999999,7538509.62,7884409.445,8230309.27,8178393.3,8054073.67,8013191.4,8124518.99,8144807.76,8114765.09
11306536.0,10948187.0,11240074.0,11229304.0,11113538.84,11113160.879999999,10500294.389999999,9988002.76,11186721.84,12385440.92,13584160.0,14782879.08,14047485.06,14467675.84,14067756.05,13892333.36
7961013.0,9476959.0,8583750.0,8014385.0,8391767.760000002,8183200.65,8621223.98,8127332.57,8684755.845,9242179.120000001,9799602.395,10357025.67,10295031.41,10871750.5,11761616.18,13302593.94
8148724.0,9901197.0,11013509.0,10687158.0,10395327.19,11228542.21,13677326.11,11554125.34,11844992.21,12571340.665,13297689.12,15423076.81,14958824.04,16408449.69,16344872.5,17002324.72
4447764.0,7047854.0,6224429.0,10565847.0,5646495.24,6521712.29,5269026.65,4294867.11,3701882.2575000003,3108897.4050000003,2515912.5525,1922927.7,10256514.99,10527052.3,10413827.65,11261910.39
5269941.0,5638013.0,6668402.0,7217680.0,7342734.43,8352142.2700000005,9198040.36,8314036.82,8309646.3100000005,8305255.8,8300865.29,9130229.03,9216101.45,10255933.48,11444727.33,13169362.32
5219176.0,5113779.0,4898802.0,5038310.0,5796029.890000001,5813446.0200000005,5630505.28,5587062.46,5736293.375,5885524.29,5860017.6,5957072.75,6271889.57,6752222.12,7456913.28,7855372.81
5283602.0,5283602.0,5283602.0,5433648.32,5583694.64,5781345.369999999,5728065.140000001,5671334.949999999,4481170.039999999,3291005.13,2100840.22,910675.31,1353916.46,4105292.41,4527341.27,5388019.99
40440567.0,41937543.0,45452709.0,45603779.0,45721265.720000006,45626802.44,45250718.23,43633451.01,43203155.199999996,42772859.39,42342563.58,41962230.38,42733598.72,42049858.92,42709072.76,43138784.06
11078766.0,14175018.0,16100999.0,18325975.0,18656822.36,24340934.18,18730838.27,20129269.0,20258361.18,20387453.36,20516545.54,20645637.72,21601893.26,28516264.42,34874811.1,43237500.39
7685438.0,7685438.0,7670104.0,7668058.0,7136205.17,7835363.6,7871518.619999999,8010380.790000001,7334602.3725000005,6658823.955,5983045.537500001,5307267.12,6059218.27,6334423.35,6461742.02,6707177.37
5158009.0,5158009.0,5158009.0,5930066.0,5959384.17,6669200.75,6508524.53,6173966.492000001,5839408.454,5504850.416,5170292.3780000005,4835734.34,6071301.55,6111820.17,6400322.1,1883182.04
18062739.0,18121282.0,19336713.0,19460997.0,19351552.71,19901608.830000002,19350232.389999997,19120885.020000003,20125962.38,20659217.26,21659932.04,21832464.49,23249489.32,23237446.47,25548304.25,25123319.94
115851931.0,111690472.0,110587932.0,108558272.0,103662170.08,101707278.28999999,102136020.87,93810124.00999999,92485928.14,91502730.1,90144615.08,91691882.98,90012110.77,90537282.02,92427256.12,100212453.99
2460320.0,2585205.0,2528766.0,2197286.0,3299710.55,3299710.55,3276542.36,3027308.06,3034472.225,3041636.39,3960210.31,3111216.93,3960957.88,5065150.84,4680139.3,4933446.25
3545114.0,3573836.0,4082265.0,3696960.0,3843409.58,3395701.92,3485335.11,4692996.03,3980778.7700000005,3268561.5100000002,2556344.25,1844126.99,4728815.87,4391758.77,5527153.97,6379221.85
64963130.0,70989060.0,74836476.0,73574550.0,74984710.66,74171632.8,66501982.5,67954634.94,54310314.8,56560007.55,58512942.44,60222386.8,64113451.54,86087386.47,90323814.48,97184572.27
1185656.0,995226.0,506405.0,315614.0,933709.47,592736.01,456717.02999999997,456556.6,616786.47,777016.3400000001,937246.2100000001,1097476.08,2351799.42,2529215.4,3360787.37,4403905.53
3051563.0,3035734.0,3021667.0,3064659.0,3081883.54,3170342.39,3143980.8200000003,3226923.81,3333652.8925,3440381.975,3547111.0575,3653840.14,4500853.8,7175332.71,5240212.1,5274998.86
68974427.0,26242038.0,34075874.0,34726868.0,34677952.35,29541191.619999997,29468704.839999996,28947641.310000002,29246353.38,28800822.8,34079622.23,32580332.71,33056071.76,33945351.25,34276091.83,38700307.37
9085194.0,7554674.0,8100654.0,8187655.0,8371129.966666666,8554604.933333332,8738079.899999999,9152883.76,8773654.385,8394425.01,9075912.31,9250668.67,9370361.82,9856534.8,10403083.63,10920507.76
2701535.0,3453949.0,3579201.0,3566055.0,3465402.51,3469998.2199999997,4569639.56,4708688.08,4495855.97,4283023.86,4070191.75,3857359.64,5629816.07,4693088.72,5191039.3,5191039.3
10015117.0,10071111.0,10165905.0,10316585.0,10425575.74,10439937.940000001,10430069.81,10684480.82,11396258.91,11152125.06,10907991.209999999,10663857.36,9229399.87,7340381.44,13360463.71,13462984.86
10450357.0,10817954.0,11079081.0,10876875.0,15989490.799999999,16000583.61,16166668.379999999,17316617.79,15700088.43,17997879.62,18729398.99,19301185.8,21436532.45,24559496.26,26636461.6,28693631.94
6184161.0,6783960.0,6880841.0,6831478.0,7389830.58,8410105.82,8490501.61,8879194.450000001,8819607.15,8760019.850000001,8700432.55,8640845.25,9501172.17,8161163.95,7548346.06,9341449.22
2196961.0,1727973.0,2062328.0,2293000.0,2537937.85,2545089.52,2725312.37,2787949.71,2360718.486666667,1933487.2633333332,1506256.04,1696097.33,1752596.11,2251637.11,2977959.79,4202435.95
18889255.0,19006129.0,20503412.0,20010197.0,20086233.740000002,46627179.529999994,20603304.490000002,20498453.84,21039732.625,21581011.41,23196234.87,23496669.12,26654406.53,27732993.61,30250887.98,30532333.51
24483181.0,25801739.0,25247213.0,25948248.0,26559246.099999998,26201762.099999998,26879187.39,22890411.67,25990373.02,27655469.67,26521083.58,29996301.93,30897064.76,33935387.96,33965270.54,34703350.77
36191778.0,37423874.0,37953155.0,38424643.0,39608641.83,37942706.239999995,37552315.76,36472154.65,19533259.05,11892345.13,11740226.09,11268523.4,13320424.91,16331998.3,19493514.16,22759302.9
4546125.0,4615829.0,4526339.0,4887304.0,5099942.51,5437082.77,5314233.93,5436041.96,5746014.1274999995,6055986.295,6365958.4625,6675930.63,7098556.67,7469127.68,8032063.58,9010162.95
20043966.0,23702376.0,24515404.0,26990049.0,26436025.89,26246916.63,25984028.57,25300351.84,26421873.726666667,27543395.613333333,28664917.5,28581353.34,29667903.62,31550647.76,31492341.58,31468018.47
9114864.0,9877761.0,10559177.0,10545545.0,10818341.08,11040590.75,10761134.72,10591999.54,10346450.29,10100901.04,9855351.79,9609802.54,10123536.41,11336784.28,10118320.9,10285909.24
43028298.0,44894245.0,44637148.0,44506579.0,45281953.03,44055369.0,43281344.7,41504566.59,42846810.72,44503575.78,45938222.3,56083918.43,56473348.37,55227176.36,55200907.28,55829391.21
36649167.0,36235114.0,36724301.0,36192565.0,37060708.63,36597886.01,37202603.769999996,37807321.53,38412039.29,39083627.63,41721807.01,42522850.34,43937952.12,44656350.28,44966293.26,45815308.04
13879050.0,13807406.0,14151244.0,15055989.0,15621847.54,15411405.2,15402565.03,15345056.530000001,14961263.922500001,14577471.315000001,14193678.7075,13809886.1,13413682.03,13514891.46,13868707.38,14388782.82
13152326.0,13185041.0,14016667.0,14516050.0,14902835.22,15102504.910000002,14808522.739999998,14452150.379999999,14807030.123333333,15161909.866666665,15516789.61,16052817.67,16760436.55,17593866.61,17951526.91,17212292.77
25087452.0,25281186.0,24802545.0,24819898.0,24819223.01,25099204.72,25072601.409999996,25045998.099999998,26265806.915,27485615.73,26656661.97,26242290.98,26278573.99,26827645.42,27486042.04,27731868.36
35486136.0,35979415.0,35839519.0,35759957.0,35099643.14,34926258.24,34732308.27,34131094.13,35736682.09,35065655.13,35446392.45,35516833.95,37027607.7,37520588.52,37527126.41,38606680.11
2525877.0,2379657.0,3194872.0,3333143.0,3458510.21,3791257.54,3476207.22,3784732.87,2968273.4233333333,2151813.9766666666,1335354.53,1412484.36,1697601.04,1926530.71,2474998.6,2690443.45
11265104.0,11565385.0,11778342.0,11895372.0,11700617.27,11382187.559999999,11334698.340000002,13860813.37,13877119.41,13893425.45,13909731.49,14372401.81,15441684.72,15564902.2,15899510.22,15977619.15
42876485.0,45271341.0,46683169.0,44212721.0,43680607.23,45603117.85,38197460.84,33530333.990000002,34020086.13,33564290.64,34646269.89,36833777.77,37435698.82,42412496.48,52556708.31,57300259.02
5256553.0,5503489.0,6469814.0,6372699.0,6618625.2,6593172.4799999995,6745488.5600000005,5481101.49,5479708.657500001,5478315.825,5476922.9925,5475530.16,5841075.48,5934826.28,8949226.7,9782728.91
20979747.0,23596379.0,25392371.0,21051257.0,19002491.16,19085645.48,27477730.24,15126953.959999999,14640121.975,14153289.989999998,13666458.004999999,13179626.02,13939745.7,15443405.94,16062206.08,17037009.74
5966675.0,5359832.0,3932575.0,3069928.0,2598526.8200000003,2682369.46,3088412.6500000004,1099849.65,3483034.9366666665,5866220.223333333,8249405.51,7244072.25,7571496.55,8430556.51,7820315.74,8401030.51
1663654.0,1899166.0,1983528.0,2037328.0,2237682.84,2480992.04,2412125.01,2324018.52,2323585.585,2323152.65,2328042.16,2578564.08,2903550.65,2829663.87,3390657.17,3637360.0
210170461.0,216831680.0,220571934.0,227480461.0,229955297.32,245895917.18,245220421.96999997,224827747.33999997,244988487.21,239227910.35,242337587.0,246158602.91,257915952.27,266562784.66,278094411.51,278700549.63
50564102.18,50564102.18,50564102.18,50564102.18,50564102.18,50564102.18,50564102.18,50564102.18,46520528.93,42476955.68,38433382.43,34389809.18,30346235.93,36726405.9,38857857.0,81994213.88
4002587.0,5074712.0,5638272.0,5565325.0,5578110.42,5704619.829999999,5865272.27,6723202.53,6967786.446666667,7212370.363333333,7456954.28,10646465.68,15252579.49,15134355.14,16816587.89,15866641.74
22344889.0,21628817.0,16800745.0,15915086.0,12047301.16,11009445.629999999,10840890.12,10563217.44,10389875.55,10216533.66,10382412.38,10669910.33,11454180.08,11394615.86,13132517.22,14553103.1
18255633.0,18005933.0,17787039.0,17587639.0,17495585.41,16916260.84,16631300.84,16187090.12,15829885.48,16561375.48,16461101.51,16762095.75,17119051.08,17049130.25,17350016.78,17734767.04
1476980.0,1427927.0,1380602.0,1437119.0,1414623.1099999999,1384684.48,1302110.08,1304435.58,1322092.7,1339749.82,1357406.94,1432125.34,1618054.69,2049318.55,2179649.42,2392454.61
26317980.0,21758966.0,24245303.0,25373731.35,26502159.7,27630588.05,26644522.220000003,28093437.34,23306180.1075,18518922.875,13731665.6425,8944408.41,14744750.92,13707294.19,15564966.65,17976395.77
1843403.0,1633117.0,1925166.0,1970580.0,1278645.99,1167974.74,1121415.04,1046702.2699999999,1052215.26,1057728.25,1082293.87,1242594.18,1347951.33,1587979.1,1800151.95,2028506.48
3031518.0,2964249.0,3026348.0,3088285.0,3016803.66,3164699.67,3217226.8400000003,2979723.94,3038977.9575,3098231.9749999996,3157485.9924999997,3216740.01,3550388.86,3918930.51,4302953.93,4672179.28
12675861.0,12467214.0,11980931.0,12208098.0,11988143.28,11682322.88,11261396.06,10792231.25,10142162.530000001,9492093.81,9113125.35,8543027.31,8235349.59,8021460.04,7783207.58,7620482.57
18019668.0,14387572.0,14327411.0,13942500.0,14040110.829999998,14885796.42,15102880.98,13774263.16,13270332.6025,12766402.045,12262471.4875,11758540.93,12098812.86,11873569.17,11950376.61,15989930.25
1735389.0,1826399.0,1912972.0,1985441.0,2025722.4399999997,2175531.09,2167910.11,2196039.0300000003,2268200.7350000003,2340362.44,2443142.83,2356751.08,2359718.42,2620656.75,2472987.81,2883636.88
2604107.0,2654500.0,2425572.0,2306915.0,2390655.0700000003,2334463.44,2696472.67,2020836.26,2020635.3900000001,2020434.52,2020233.65,2020032.78,1906287.16,3859270.13,3926642.98,3425074.11
4601172.0,4367618.0,3955456.0,4809981.0,3435811.76,3359681.9699999997,3647791.88,2726747.36,2653888.52,2581029.6799999997,2508170.84,2435312.0,2719594.0,3958299.0,5750610.23,6129409.21
912580.0,912580.0,912580.0,6189311.0,11466042.0,13098881.0,310423.75,12324810.91,12466991.885,12609172.86,12751353.835,12893534.81,4918049.37,14280360.85,23200203.16,24307315.27
10288446.0,10187433.0,9651266.0,11279544.0,10602217.01,10600756.79,10446312.600000001,10730166.690000001,9750337.807500001,8770508.925,7790680.0425,6810851.16,6952473.54,7724450.92,9390311.13,8775034.4
15204611.0,14997804.0,18860657.0,18901511.0,19040163.33,19627997.0,21978310.21,20761941.49,19780221.17,19005482.4,19092223.31,20304079.26,20609177.64,21225333.3,21926287.08,23392225.89
18551904.0,18868298.0,19127463.0,19002261.0,18990835.85,18529427.59,18720131.49,19409390.64,19626441.66,19783662.21,18881187.25,18370770.03,19004671.47,19114365.7,19820639.09,20125649.53
1165277.0,1141919.0,1438739.0,1462567.0,1659638.25,1666254.99,1590303.8699999999,1605381.52,1600206.3066666666,1595031.0933333333,1589855.88,1545388.64,1724023.68,2012427.0,2116636.0,2209502.17
